,CELG    US Equity,GILD    US Equity,BIIB    US Equity,AMGN    US Equity,REGN    US Equity,INCY    US Equity,ILMN    US Equity,MYL     US Equity,VRTX    US Equity,ALXN    US Equity,BMRN    US Equity,SHPG    US Equity,SGEN    US Equity,ALKS    US Equity,JAZZ    US Equity,TSRO    US Equity,QGEN    US Equity,UTHR    US Equity,EXEL    US Equity,IONS    US Equity,OPK     US Equity,ALNY    US Equity,ACAD    US Equity,PRAH    US Equity,KITE    US Equity,TECH    US Equity,BLUE    US Equity,NKTR    US Equity,MDCO    US Equity,NBIX    US Equity,AKRX    US Equity,CLVS    US Equity,ICPT    US Equity,RARE    US Equity,GWPH    US Equity,CBPO    US Equity,GRFS    US Equity,SAGE    US Equity,ENDP    US Equity,AGIO    US Equity,INCR    US Equity,HZNP    US Equity,IRWD    US Equity,JUNO    US Equity,PTLA    US Equity,LGND    US Equity,AVXS    US Equity,PRTA    US Equity,TBPH    US Equity,HALO    US Equity,PCRX    US Equity,RDUS    US Equity,ONCE    US Equity,SRPT    US Equity,FGEN    US Equity,ARRY    US Equity,SUPN    US Equity,AERI    US Equity,LXRX    US Equity,GBT     US Equity,INVA    US Equity,BPMC    US Equity,MYGN    US Equity,EGRX    US Equity,DERM    US Equity,ACOR    US Equity,RGEN    US Equity,FMI     US Equity,CHRS    US Equity,GHDX    US Equity,ALDR    US Equity,FOLD    US Equity,INSM    US Equity,FPRX    US Equity,XLRN    US Equity,EPZM    US Equity,XNCR    US Equity,MNTA    US Equity,LOXO    US Equity,AIMT    US Equity,IPXL    US Equity,SGYP    US Equity,DEPO    US Equity,DBVT    US Equity,AMRN    US Equity,ESPR    US Equity,EDIT    US Equity,INSY    US Equity,AMAG    US Equity,FLXN    US Equity,VSAR    US Equity,IMMU    US Equity,LMNX    US Equity,PGNX    US Equity,ADRO    US Equity,NVCR    US Equity,ITCI    US Equity,AMPH    US Equity,BGNE    US Equity,RTRX    US Equity,BCRX    US Equity,VNDA    US Equity,MGNX    US Equity,ARDX    US Equity,OMER    US Equity,NLNK    US Equity,ENTA    US Equity,RVNC    US Equity,NH      US Equity,AMRI    US Equity,ANIP    US Equity,XBIT    US Equity,RGNX    US Equity,ATRA    US Equity,ACHN    US Equity,SPPI    US Equity,CYTK    US Equity,SCMP    US Equity,NTLA    US Equity,INO     US Equity,KPTI    US Equity,LBIO    US Equity,CERS    US Equity,PACB    US Equity,MCRB    US Equity,TLGT    US Equity,NSTG    US Equity,RIGL    US Equity,CLDX    US Equity,CRIS    US Equity,PRTK    US Equity,MACK    US Equity,ADMS    US Equity,OTIC    US Equity,AQXP    US Equity,BOLD    US Equity,AVDL    US Equity,ARNA    US Equity,GERN    US Equity,AKBA    US Equity,NVAX    US Equity,PDLI    US Equity,CCXI    US Equity,OMED    US Equity,COLL    US Equity,BLCM    US Equity,ONVO    US Equity,NERV    US Equity,PTCT    US Equity,NK      US Equity,SGMO    US Equity,BRIXX   US Equity,ZGNX    US Equity,CGEN    US Equity,CEMP    US Equity,MNOV    US Equity,TRVN    US Equity,PETX    US Equity,FOMX    US Equity,CLSD    US Equity,ARZ     CN Equity,ARWR    US Equity,OPHT    US Equity
8/9/2013,-3.5833,-4.1134,-6.7659,0.5226,-8.2162,1.6766,1.8504,2.1703,-2.8827,-2.72,-0.3258,-0.4742,-3.9972,1.2191,6.1,-9.6639,-0.738,-3.8336,-5.7143,-3.4896,-0.3989,-1.2492,1.7148,,,4.1979,-9.9525,0.8943,2.4546,-2.0974,12.942,-3.601,-0.7874,,0.1923,-4.7967,-1.3649,,-6.1209,4.0222,,-12.5954,-7.6251,,-2.9633,-8.4782,,-10.7649,,-4.6809,3.0435,,,-8.3661,,-9.9711,-1.9608,,-2.8112,,-3.9256,,0.7388,,,-7.9776,-1.1811,,,-5.592,,12.5,-5.0314,,,-2.4451,,-0.7477,,,3.6719,-2.1739,4.2945,,-0.9191,-8.5479,,-0.9659,-1.0213,,,-6.0998,5.9649,-11.0727,,,,,,-7.7311,-2.8961,-4.8969,,,-1.2281,-1.414,-6.6561,,,-3.1514,-0.2892,,,,-8.9235,-8.0378,-4.9046,4.0453,,-7.6923,,-0.8333,-1.0345,25.2632,,4.7619,-14.5218,-0.7229,-12.1465,-5.4863,-7.5908,-8.7866,,,,,-1.6287,5.6196,7.1942,,-12.782,-1.5532,-6.2271,-3.3609,,,19.5652,,9.6728,,-0.1002,,2.5478,44.3223,-5.5435,-0.7663,,2.5263,,,,7.5061,
8/16/2013,-6.7432,-3.8845,-2.5712,-4.3054,-7.6117,-2.2719,-2.1268,-2.6889,-0.8347,-7.9674,-1.4319,1.4473,-1.3959,-5.376,-1.1993,-9.8837,-2.6952,-3.4441,-0.8081,-10.7763,5.741,0.083,-5.106,,,-5.2665,2.9215,-10.1531,-6.005,-0.4147,2.0038,-8.589,-2.4471,,-3.4549,-1.4518,-1.7528,,0,6.3667,,-6.5502,-11.006,,-8.9462,0.9803,,1.9048,,1.1905,1.5752,,,-5.3234,,-2.0867,2.1538,,-9.5041,,-3.2796,,-8.6333,,,-1.2757,-1.6932,,,-3.1429,,-6.4516,6.4333,,,-10.7377,,-5.6497,,,-5.0138,-3.5556,-2.2059,,11.3173,3.2954,,38.5198,-1.9776,,,0.9843,-1.7975,-11.284,,,,,,6.3752,-3.8596,-4.9684,,,-9.9467,3.7292,5.15,,,-13.0159,4.124,,,,2.0218,-4.2416,-3.8204,-4.8212,,-25,,2.521,-6.446,0.5602,,3.8961,7.5967,-15.2913,6.1741,3.1662,-1.4286,-23.3945,,,,,0.3311,-6.8213,-4.698,,14.2241,-3.0947,-6.0156,-6.3508,,,6.7273,,1.5564,,-1.2036,,-1.8634,8.1218,-10.0115,-2.3166,,-8.6242,,,,-9.9099,
8/23/2013,4.3626,4.797,2.1702,0.6577,3.4072,30.3337,2.9519,-1.1053,1.6652,0.4381,2.2264,0.6557,1.8062,1.5523,6.6825,6.4839,0.1433,0.6319,5.0916,1.8673,7.3232,7.6046,4.7208,,,2.0531,-11.0123,8.9686,2.3502,4.0944,-0.6139,2.0731,-1.2203,,5.2684,7.4957,-2.2535,,5.8951,-18.9282,,23.8318,9.1787,,3.9679,3.0238,,16.8847,,10.1471,1.3016,,,1.7231,,-1.3115,5.2711,,13.6986,,0.3891,,1.3134,,,0.9104,3.1408,,,0.2808,,0.7663,20.6222,,,-7.1793,,-0.4657,,,1.4528,3.2258,8.2707,,1,-2.5522,,28.0649,6.886,,,11.306,5.5395,5.0439,,,,,,7.1918,9.3066,7.6046,,,-3.1558,1.7146,-0.4306,,,6.2044,24.6311,,,,1.5244,8.3221,13.9027,1.4706,,15.2778,,-1.6393,-2.0484,23.3983,,30.625,7.1887,4.0115,17.2465,10.7417,1.4493,1.9461,,,,,3.6304,1.9034,7.0423,,8.6792,2.0664,-30.8396,-9.3111,,,-6.3032,,1.0217,,1.4213,,-1.2658,17.1362,7.289,-7.9051,,-0.6742,,,,8.25,
8/30/2013,1.2367,1.0563,0.7759,3.1629,1.4486,-2.5029,-1.8535,-1.2573,-3.3813,2.1809,1.1276,-2.9668,1.6543,-2.9349,2.8622,4.7561,-4.4349,-1.0466,-2.907,0.741,8.7059,-0.2503,-3.2477,,,1.2541,-4.3044,0.2469,2.2316,-2.8667,10.9944,-5.7569,4.6442,,17.2805,-2.0556,-3.0099,,5.413,-8.852,,-4.5283,3.0973,,2.6806,8.4085,,6.823,,10.9479,-0.9841,,,1.4264,,-6.8106,-5.2933,,0,,-0.7475,,-5.7616,,,-1.6589,-4.1257,,,-1.9291,,-9.1255,12.0855,,,-4.6064,,-5.8155,,,-2.7208,-0.8929,-0.4167,,3.9604,-4.0476,,-9.4114,-2.9134,,,4.2032,-7.3482,16.0752,,,,,,-4.1534,6.5109,0.9717,,,2.444,-5.8728,0.4324,,,-5.4124,-16.4706,,,,-3.1532,-5.0805,-8.7184,-4.6699,,2.4096,,-8.3333,-0.5703,-5.6433,,-9.5694,-8.3832,-13.2231,-7.9271,1.1547,-3.9286,-0.7342,,,,,-4.1401,-7.9023,-5.9211,,9.375,-2.5767,-2.6442,-3.6795,,,3.8182,,13.4008,,-1.2012,,8.9744,-2.7054,7.2706,1.7221,,-7.5792,,,,-4.157,
9/6/2013,4.9936,1.4103,5.7084,1.9001,10.4247,5.1048,1.6701,-0.1415,5.1098,3.5264,11.0432,3.7833,4.2217,3.6535,-0.4562,4.9451,2.8443,3.8923,7.984,8.0914,-8.1169,7.9151,7.2645,,,-1.6514,2.249,7.0608,-0.2214,10.5697,5.4535,-6.5736,5.247,,32.0451,1.893,2.4761,,4.9647,14.8431,,1.1858,9.8712,,14.292,-5.0114,,-1.6467,,8.0626,1.1872,,,7.5886,,0.713,0.7553,,-8.8353,,4.6583,,6.4196,,,5.623,1.8443,,,4.1878,,7.9498,-0.3945,,,7.6396,,7.4521,,,3.2385,4.0541,2.6499,,14.127,-4.4665,,20.7426,4.9028,,,4.3697,-1.133,5.7554,,,,,,0,0.7837,2.2747,,,2.3857,-4.3905,0.1615,,,2.3615,1.4789,,,,11.6279,3.1332,-18.2426,-1.8581,,42.9412,,8.1818,7.457,-12.4402,,1.5873,-0.6536,12.381,9.5304,-2.0548,7.8067,17.4556,,,,,2.8239,-0.312,7.6923,,2.8571,-2.267,1.9753,-1.1091,,,-1.4011,,6.2988,,4.5593,,11.1765,1.7508,1.3333,-2.1149,,8.9351,,,,4.3373,
9/13/2013,1.7078,3.9431,4.2322,3.6483,8.3709,2.1645,6.836,10.2862,-0.9368,2.3127,-2.6547,4.2661,9.7081,4.1629,-0.126,10.2728,1.5041,5.321,-1.1091,12.894,0.5889,-1.3775,7.9869,,,1.6922,8.3268,3.5199,9.5117,-33.9541,-1.847,10.9359,2.4927,,-14.6951,-2.0194,0.4188,,1.3216,-1.9572,,8.2031,4.9219,,1.2776,2.9116,,2.2324,,1.8374,7.9127,,,1.3344,,8.3186,-0.7496,,-2.8634,,8.4755,,-6.14,,,0.3923,-0.4024,,,3.5018,,4.6512,6.6007,,,9.374,,2.7081,,,-1.9011,1.7316,2.9891,,-8.2058,7.7273,,2.7499,1.0073,,,-2.4155,0.4983,-0.5102,,,,,,20,-1.5552,-0.4277,,,-1.165,2.5378,2.5793,,,7.1872,4.0944,,,,1.1111,1.519,-4.4393,-2.0654,,-3.2922,,4.2017,0.3559,-0.2732,,1.0417,46.4474,3.3616,0.4624,0.4662,26.8966,-2.5189,,,,,2.9079,-5.1643,29.2208,,4.6296,0.6443,-25.0605,8,,,-8.3481,,11.9035,,9.3023,,3.1746,-6.5789,-2.193,3.0172,,57.0562,,,,9.9307,
9/20/2013,0.2529,0.5194,5.7177,1.5574,3.7356,-2.0087,-4.2697,-0.668,-2.6837,-0.4293,8.7325,3.5717,-5.1155,2.3629,1.1471,10.2879,1.0994,0.348,6.1682,14.4036,-1.8735,3.8001,7.5692,,,4.8504,-8.6657,3.4151,-5.8135,3.9474,-0.0538,11.5303,29.5906,,8.649,2.432,2.8232,,3.8902,0.6026,,23.4657,-9.9032,,2.1789,-2.8973,,4.1191,,7.4904,5.9722,,,16.3666,,2.8595,3.4743,,5.6689,,3.4398,,-4.0168,,,-2.2886,2.4242,,,-4.5013,,-4.4444,-6.13,,,9.6725,,-0.2572,,,-1.2597,4.2553,-1.1873,,-2.803,0.7233,,5.9281,5.4248,,,-3.7954,0.2479,-10.4274,,,,,,0.6944,10.7425,11.3402,,,40.668,1.7678,30.9586,,,3.5596,24.4,,,,0.1374,5.4863,-0.1222,6.3269,,-7.234,,-20.1613,6.2057,-6.0274,,-5.6701,-3.1447,-2.1591,21.1715,-0.464,1.6304,-1.292,,,,,-0.9419,-2.0627,24.1206,,-7.9646,3.009,-4.8465,-6.1382,,,12.4031,,-16.2137,,-8.5993,,0,2.3835,2.3543,-5.8577,,5.523,,,,-0.2101,
9/27/2013,3.171,-0.5011,-1.334,-3.1339,1.6124,5.3561,0.0865,-0.8795,-0.0683,2.4373,-3.7167,-3.7724,-4.4783,-4.1322,1.8145,-10.6378,3.4515,1.1045,1.7606,6.3783,3.3413,11.9616,8.6852,,,-1.378,7.7412,-24.4914,4.5125,3.5262,2.0979,-18.7344,6.8189,,16.7763,12.9175,-4.9298,,0.4626,4.3055,,-2.0468,-1.0744,,-7.9312,-6.7867,,-3.5272,,14.9542,13.2611,,,8.06,,-3.0977,8.7591,,2.5751,,-1.7577,,3.3081,,,-0.7712,12.0316,,,-5.0216,,-7.3643,0.5937,0.4367,9.1949,10.2707,,-7.4146,,,-0.3435,-5.3061,0.8011,,2.1044,11.909,,-10.0244,-18.0855,,,6.3465,-0.4946,-1.145,,,,,,-4.8276,3.8516,-10.2623,,,37.7095,1.3897,-7.96,,,1.4388,0.7503,,,,-0.6859,-3.6643,-5.3856,9.0909,,-0.9174,,10102.0202,5.8431,62.9738,,3.8251,7.9777,1.9553,24.3439,0.2331,-12.5668,3.9267,,,,,4.1204,-2.4431,49.7976,,1.6026,2.4239,-3.7351,0.1229,,,5,,19.519,,4.6557,,-4.8718,1.7989,18.7295,6.6667,,12.339,,,,27.3684,
10/4/2013,1.7205,-0.7869,-1.8463,-0.2474,0.9652,6.7607,0.2222,5.0365,1.4613,0.0172,-0.3644,-0.4543,3.2089,-3.9239,1.3477,1.5974,-3.1079,8.5874,-0.173,-5.9698,15.127,0.874,6.4373,,,0.6487,-4.3478,1.3187,-2.3824,1.9214,7.2708,-5.9416,0.8638,,39.1549,3.35,-0.3282,,-0.1535,19.0955,,9.5522,-3.7594,,12.0683,14.3831,,9.0415,,-3.2743,13.2715,,,14.2979,,6.3934,-2.6846,,20.5021,,-2.5145,,-3.125,,,5.1813,-2.2007,-6.2272,,-0.2595,,-2.0921,-0.459,-5.3623,12.9581,-0.5821,,5.5014,,,2.5603,-4.5259,0,,9.6183,-0.4813,,33.3031,-1.94,,,8.871,-1.0934,-14.6718,,,,,,-6.5217,0.9615,-7.2227,,,33.2657,19.1319,-5.0847,,,1.3396,18.8298,,,,-62.4309,4.1718,-8.4088,-2.8788,,2.3148,,117.8218,8.0442,-2.5045,,0,-2.1478,-1.3699,-9.6084,0.4651,3.0581,0,,,,,15.0685,-16.4076,-9.4595,,5.0473,-5.7039,-4.5855,-0.1842,,,-8.867,,-10.9499,,17.2382,,36.3881,6.0291,13.4686,5,,15.4496,,,,-0.1653,18.5401
10/11/2013,-2.607,-0.5552,-2.2888,-1.789,-5.93,-7.629,-0.234,-0.8447,-8.1466,-6.5527,-8.2498,-0.9043,-12.4146,-2.2587,-8.2207,-5.1909,-0.7075,-4.3168,-8.2322,-9.7865,1.003,-8.4017,-25.3041,,,0.2355,-13.4823,-8.6142,0.5423,-11.9966,-2.5049,-11.8793,-12.8756,,16.6397,-4.2414,-3.8854,,-1.1858,-25.3767,,2.4523,-5.5556,,-18.0203,-2.3629,,-6.3435,,-7.5938,-1.2646,,,-12.7749,,-14.792,-4,,-7.6389,,-10.0446,,-9.319,,,-3.2841,-5.8506,0.8077,,-2.1463,,-4.2735,-12.9776,0.9954,-14.5616,-8.7322,,3.4983,,,-5.9289,0.4515,-1.457,,-29.1086,-10.317,,-8.9468,-6.5002,,,-19.8519,-9.598,-6.3348,,,,,,0,-10.6122,-9.9629,,,-10.3501,-7.6702,-5.5861,,,-2.0218,-5.9087,,,,-2.2059,1.7668,-0.565,1.4041,,-6.7873,,-36.3636,-4.9635,-8.4404,,7.8947,-3.4241,-5.8333,-16.3748,-0.6944,7.7151,-9.068,,,,,-7.2751,-9.7107,-8.0597,,-9.6096,2.7027,-3.8817,-12.9766,,,6.3063,,-9.6164,,-11.5415,,-7.5099,-0.8824,0.5691,4.3651,,22.7914,,,,33.2781,-20.1214
10/18/2013,4.8182,8.8052,4.3032,3.6324,4.5677,2.6721,0.5309,-3.4077,8.6576,-0.3492,-2.0227,4.4602,0.8056,10.8579,1.7962,4.0537,-0.1425,0.8314,1.7941,0.4302,15.1936,0.9291,11.6333,,,7.1967,5.9662,4.918,-1.0788,4.6738,4.4836,0.7168,-7.2642,,1.076,6.2297,3.4601,,-0.8,15.1858,,-0.266,-1.6544,,5.042,15.0673,,1.4514,,19.3069,2.072,,,-7.7774,,-1.7179,-3.8793,,-2.6316,,-5.7899,,9.7497,,,-7.1873,-1.1472,0.8605,,0.7976,,7.1429,15.4428,4.7763,3.0741,1.9247,,4.7194,,,4.7206,0,-1.4785,,-60.1179,3.0557,,-0.8458,8.4635,,,-17.2828,6.6704,-0.9662,,,,,,2.3256,2.3592,-19.403,-2.6437,,-3.1409,-4.9844,-1.5519,,,4.127,5.7088,,,,9.3985,-1.7361,0.7102,2.6154,,1.4563,,-17,1.8433,6.012,,-4.878,1.3636,3.8348,-5.2168,6.2937,-0.2755,-3.0471,,,,,0.9986,2.9748,38.961,,-1.3289,2.1303,2.6923,4.311,,,3.8983,,11.8605,,-0.6256,,-1.7094,9.5945,-2.9911,-1.9011,,19.3699,,,,-2.236,5.8632
10/25/2013,-2.996,2.1551,3.0036,1.22,-0.4348,6.7035,14.5647,-0.3113,-0.2985,15.4385,-0.1808,10.9478,1.6733,3.2267,9.046,0.9107,4.1151,0.2183,-0.7421,8.4455,-7.4138,1.6569,0.3335,,,1.9033,-3.5714,1.4648,6.5435,-0.9302,0.1929,12.5544,5.857,,9.7527,-3.1186,-0.6623,,2.8674,-7.0126,,20.8,-6.2617,,-1.1789,4.2429,,12.5417,,-2.0747,-8.8946,,,-0.5579,,1.5639,-3.5874,,-1.1583,,14.3401,,1.2805,,,0.9756,-1.7408,-9.1792,,1.3518,,-5.4167,-3.6721,0.4342,0.2193,6.8144,,0.0609,,,-0.2437,-5.3933,2.1828,,7.3892,-11.9767,,-1.2293,14.7236,,,-1.676,2.3971,0.8537,,,,,,5.303,-2.4535,8.5568,8.2251,,-4.5574,-5.9016,-1.4778,,,-0.1524,-9.1809,,,,-14.0893,1.2956,-6.7701,-2.099,,-4.3062,,-6.8847,2.1116,-20.2268,,-2.0513,-5.8296,-5.1136,-4.4574,-5.2632,2.7624,-3.4286,,,,,-1.8362,5.5556,-3.7383,,-3.0303,3.1902,-5.4307,1.897,,,10.2773,,7.6403,,-7.0144,,32.1739,-6.8592,-1.0833,-2.3256,,-12.3395,,,,1.5248,16.2393
11/1/2013,-2.8477,1.8513,-3.6312,2.0358,-5.4427,-0.4681,2.5983,-1.0929,-12.3259,-1.4476,-5.9783,-1.3687,-4.3233,-1.4661,-2.8263,-4.4372,6.2371,9.3043,-7.1028,-6.5745,-6.7039,-6.0586,-6.5226,,,0.3509,-7.6688,-9.0472,-3.6679,-12.8638,-2.2137,-10.4339,-9.3856,,-4.5995,2.7642,-0.3,,-3.7021,-13.273,,-7.2848,-4.3868,,-2.0026,-8.614,,2.7881,,-1.8644,4.4561,,,-12.2955,,-7.0652,8.6822,-1.0368,-8.0078,,-6.3988,,-2.6077,,,-6.7331,9.7441,1.069,,-5.5303,,-7.0485,-0.885,-24.4957,-7.046,-7.3533,,-0.7912,,,2.0518,-6.6508,-3.0708,,-24.7248,-1.5852,,5.9995,6.7611,,,-15.5682,-2.1883,-11.0036,,,,,,-2.1583,-14.939,-17.4118,-0.6545,,-11.3866,2.2067,0.75,,,0.458,1.0902,,,,1.2,1.0465,-8.8502,-6.4319,,-12.5,,-19.5933,-5.3176,-2.1327,,23.0366,-5.2381,-9.5808,-8.2353,-9.0278,0.8065,-27.8107,,,,,-12.2302,-7.5789,-4.3689,,5.5556,-2.497,-1.7822,-11.6356,,,10.2071,,-15.4998,,-8.4139,,-3.9474,-4.1667,-9.0986,-6.3492,,-18.3889,,,,-11.1389,-4.8529
11/8/2013,-1.5763,-5.0726,-2.6368,-4.6155,-0.9517,-7.0297,0.351,6.3141,-9.3527,-4.8055,-1.3006,0.2686,-0.077,1.4037,9.0586,-13.3526,-2.7957,0.1328,0.503,-0.9665,2.8942,-7.1504,-3.4222,,,-1.6356,-1.1326,14.709,5.5195,-3.2328,4.1339,3.6478,-8.2787,,-4.7885,-2.5536,0.1672,,36.8159,-13.6957,,15.7143,-3.6496,,7.0435,-7.2183,,2.6465,,11.399,-0.2521,,,-4.0512,,8.9669,-0.428,3.7143,1.0616,,-5.3322,,7.8702,,,2.9459,7.1749,-8.0769,,21.0744,,-2.3697,3.4341,-13.645,-12.9002,-6.3053,,5.2147,,,7.7549,2.0356,2.6171,,-4.3266,-0.3356,,0.5224,-7.2052,,,0.4038,-4.1103,5.4348,,,,,,6.6176,-0.5376,-11.1111,-5.1611,,-10.5699,-0.1705,-0.6948,,,4.4073,15,,,,-1.581,8.4005,8.2158,5.2373,,8,,-18.3908,-7.8003,-0.4843,,1.7021,7.1357,-4.9669,13.3952,-30.0254,-5.3333,1.2295,,,,,-4.5902,9.1116,16.8782,,-4.6053,3.4146,-2.2177,-1.8059,,,10.0671,,-3.6571,,2.3231,,-8.9041,6.7745,-0.6487,-8.8983,,5.3838,,,,3.662,-14.9923
11/15/2013,1.4706,3.7405,3.5489,1.5635,-1.0845,26.4909,-2.6236,4.8255,3.8159,5.6544,12.7217,1.4732,7.1429,5.1218,10.3318,14.2295,9.0708,3.9133,5.9059,-1.9518,-2.5218,1.8309,5.0621,,,1.0321,-9.5943,4.797,6.2657,-1.4477,9.8299,-2.9896,3.1856,,22.8729,0.3843,9.1121,,7.6364,-11.335,,-5.7613,7.684,,6.4582,8.7109,,7.3092,,4.8837,8.5731,,,-60.0833,,1.61,2.0057,-1.7447,-5.4622,,4.0439,,-0.4889,,,6.6667,8.0335,-14.6095,,0.8248,,1.4563,1.0624,7.7348,6.5405,-43.9197,,-0.2332,,,3.5096,11.7207,6.3087,,-1.2739,-7.4074,,-0.5721,0.3678,,,1.6086,0.4341,-0.7732,,,,,,-18.6207,3.0631,133.75,4.6314,,-9.0382,1.8782,1.1994,,,2.7656,0.9378,,,,9.6386,4.2463,2.6074,4.1991,,5.8201,-1.4778,50.7042,0.3384,-0.9732,,28.0335,13.0394,-3.4843,-3.1579,2.5455,1.4085,1.2146,,,,,20.4467,13.9875,17.6982,,4.8276,4.9528,-1.2371,2.8352,,,52.439,,-13.6418,,8.5655,,10.9023,-5.5871,9.1418,-2.1773,,-4.7777,,,,0.8152,-13.8545
11/22/2013,8.0868,6.267,16.5352,-1.6959,4.8857,2.1259,6.7358,0.7318,4.5591,-1.0317,2.5256,1.6278,-2.8058,4.7933,4.5668,-2.5179,-4.4219,-0.7021,6.0491,12.535,-0.597,8.1186,-2.1463,,,-1.3053,-7.2334,3.8732,-1.553,0.904,5.852,13.9458,1.9988,,-1.7662,2.9238,1.4072,,1.336,1.4205,,41.7031,6.3317,,-8.8516,1.9033,,1.4596,,4.139,-2.1844,,,8.7683,,-8.0986,-2.3876,8.785,2.6667,,2.9983,,8.8057,,,0.8844,2.0914,7.4724,,1.213,,-2.8708,0.5256,-8.6154,6.9001,10.3158,,3.9158,,,0.8155,-2.4554,7.9545,,13.5484,-14.6182,,-4.3155,2.8094,,,17.4142,1.7288,19.4805,,,,,,5.9322,1.049,-24.1739,-12.2464,,-8.6624,16.8715,15.5556,,,-18.1303,12.8378,,,,12.4542,-3.2587,-5.6801,11.0448,,7,0,-6.3551,9.7808,-3.4398,,-6.2092,0.9959,-3.9711,13.9694,0,0.5556,23.6,,,,,3.709,7.1429,-2.7675,,14.1447,5.3371,4.5929,-4.8435,,,-26.8,,1.3049,,7.3194,,-2.3729,1.4042,6.8376,5.5541,,-1.3413,,,,0.2695,7.5137
11/29/2013,-0.9551,0.7271,1.8745,0.929,0.0613,-3.9571,-1.8331,3.4216,4.7375,1.3926,-0.8615,-2.013,1.3817,1.4853,3.1586,6.0359,-1.146,-1.1035,3.9216,7.131,5.5055,4.9203,4.2525,,,-1.6216,16.2208,6.4407,-2.1123,9.9664,4.6748,3.1992,1.6104,,4.1381,0.0676,3.5747,,1.8185,-1.6807,,11.2481,7.9395,,4.6463,3.997,,4.1313,,4.7551,1.0251,,,19.2578,,9.5785,4.0288,-3.3505,3.8961,,1.779,,3.3345,,,1.7241,2.2003,-4.8632,,-1.9509,,20.6897,5.8824,13.3558,3.3223,-0.0954,,0.0562,,,2.3414,4.8055,3.1579,,3.4091,1.6184,,10.4986,-2.8515,,,-2.9213,3.9299,11.3043,,,,,,12,11.5917,6.1483,11.2652,,10.0418,7.5526,15.5128,,,4.4983,6.6617,,,,12.7036,1.3684,2.8526,0,,-1.8692,1.8125,68.0639,2.765,7.3791,,14.6341,-2.9581,0,-1.9428,13.4752,-0.8287,27.5081,,,,,0.9611,11.453,1.8975,,7.2046,4.2133,3.1936,5.4033,,,-2.9508,,6.2373,,8.1488,,12.1528,2.7695,3.44,3.1532,,-0.3021,,,,10.6183,10.9148
12/6/2013,2.8806,-1.0961,-0.0241,0.0351,-3.7841,-0.0215,1.2755,0.0227,-4.2783,0.7631,-0.3805,-1.1781,7.9338,-1.315,0.1026,-1.5897,0.8587,-1.4516,0.3431,0.9288,4.8387,2.9085,4.7231,,,2.0341,6.0725,-8.121,4.3431,-0.611,0.0388,-8.4244,10.1585,,-14.689,-1.5546,-3.1309,,-1.8604,7.4644,,-6.2327,-1.2259,,-4.36,-2.9454,,-0.6376,,-2.0325,-6.0156,,,-3.0579,,4.5455,0,36.4444,-16.6667,,-1.1123,,-14.4538,,,-9.2789,-5.7164,-1.7173,,-4.2354,,-9.3878,2.1605,10.8911,19.3845,9.8854,,-1.5177,,,-1.4975,-3.9301,-3.0612,,-2.7473,11.6513,,7.1202,2.2014,,,4.6296,-2.8104,-10.1563,,,,,,24.2857,-8.062,-12.0954,-1.7378,,-7.3511,-7.1111,2.5527,,,-12.7483,2.3158,,,,-2.8902,-1.973,3.5439,-1.8817,,-5.7143,3.806,30.6413,-6.577,3.3175,,-4.2553,12.4471,-2.6316,-6.8084,7.1875,-1.6713,19.797,,,,,2.999,-8.7423,9.1248,,13.7097,-15.1484,-0.3868,97.3997,,,7.9955,,6.0625,,2.1294,,0.6192,-7.796,0,-1.31,,-3.9394,,,,-0.8505,6.1947
12/13/2013,-0.9193,-3.5005,-5.3558,-1.7175,-4.6509,4.9367,3.204,-5.3466,-1.9112,-1.4029,-0.8979,-0.8345,-9.3348,-0.8783,-2.1446,2.6055,-5.0234,-3.056,-0.5128,-5.0613,-18.8235,-5.6526,-5.5802,,,-0.5958,-6.4174,-8.7522,-3.4293,-4.918,-4.5807,-4.6006,9.0657,,3.1481,1.8881,2.1948,,-3.1544,3.7646,,-2.3634,-5.7624,,-2.0494,-2.9608,,0.3922,,-9.4053,-3.4702,,,9.1865,,-16.388,-7.8838,-7.101,-12,,-4.6063,,-5.9725,,,-5.7315,0.1575,-5.9732,,-9.9436,,-7.6577,-4.7734,43.3929,12.3124,-8.3877,10.0515,-1.5411,,,-3.2517,-3.8636,-4.0936,,-2.2599,-3.0781,,-19.4327,-7.3394,,,-12.8319,-4.2587,-4.5652,,,,,,-17.8161,2.0236,-0.0969,-3.1142,,12.8591,6.9378,34.0548,,,-3.0361,0.4801,,,,-6.8452,-3.3898,-5.9524,5.7534,,0,18.0367,-13.6364,-8.8,11.4679,,-8.5714,22.2892,-3.0888,-12.9494,-25.9475,1.4164,-3.8136,,,,,-1.1905,-6.5546,-18.6007,,-8.5106,-2.7744,2.1359,-10.1618,,,-2.6069,,2.1661,,-2.2454,,-7.0769,-9.1858,0.6961,3.9823,,-3.2072,,,,-0.7353,2.9667
